3047: ReferencePressure(Pa): 22541
now (ms),fps,battery (V),gpsTime,gpsLat (deg),gpsLon (deg),gpsAlt (m),gpsCourse (deg),gpsCourse (cardinal),gpsSpeed (m/s),gpsSats,bmpTemp (deg C),bmpPressure (Pa),bmpAlm (m),thermistor0 (deg C),thermistor1 (deg C),thermistor2 (deg C),tmp0 (deg C),tmp1 (deg C),gyroTemp (deg C),accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),angVelX (deg/s),angVelY (deg/s),angVelZ (deg/s),magX (Gauss),magY (Gauss),magZ (Gauss),
42403,40,2.929,19:59:19.90,30.355749,-95.500122,10956.600,88.600,E,22.481,7,-25.200,23548,-370.225,-26.93,-50.28,-50.04,0.000,0.000,82.143,-11.407814,-0.153125,-0.689063,0.000000,0.000000,0.000000,0.367692,0.260769,-0.080000,
42508,40,2.928,19:59:20.10,30.355739,-95.500068,10954.800,89.700,E,22.481,7,-26.500,23459,-338.026,-26.95,-50.30,-50.04,0.000,0.000,-28.414,-11.101563,-0.229688,-0.765625,-79.443481,-69.634780,-11.686957,0.343077,0.286154,-0.067692,
42608,40,2.929,19:59:20.20,30.355739,-95.500053,10954.000,90.000,E,22.481,7,-25.200,23555,-372.751,-26.97,-50.30,-50.06,0.000,0.000,-28.257,-11.063282,0.000000,-0.727344,-80.556518,-65.739128,-20.869565,0.318462,0.315385,-0.056923,
42717,40,2.929,19:59:20.30,30.355739,-95.500030,10953.100,90.500,E,22.533,7,-25.200,23559,-374.199,-26.98,-50.32,-50.04,0.000,0.000,-28.146,-11.139844,-0.191406,-0.650781,-80.139129,-65.321739,-19.269565,0.296154,0.349231,-0.030000,
42829,40,2.929,19:59:20.40,30.355739,-95.500000,10952.300,90.500,E,22.533,7,-25.200,23558,-373.834,-27.00,-50.34,-50.04,0.000,0.000,-28.371,-10.795313,-0.114844,-0.612500,-78.747825,-70.817390,-11.269566,0.269231,0.367692,-0.004615,
42936,40,2.929,19:59:20.50,30.355739,-95.499977,10951.600,90.500,E,22.533,7,-25.200,23559,-374.199,-27.01,-50.33,-50.08,0.000,0.000,82.143,-11.446094,-0.191406,-0.918750,0.000000,0.000000,0.000000,0.252308,0.386154,0.023077,
43038,38,2.929,19:59:20.60,30.355730,-95.499946,10950.800,90.500,E,22.533,7,-26.300,23446,-333.312,-27.02,-50.34,-50.07,0.000,0.000,-28.221,-11.790626,-0.191406,-1.071875,-79.791305,-70.469566,-14.260870,0.234615,0.392308,0.053077,
43149,38,2.929,19:59:20.70,30.355730,-95.499931,10950.201,90.500,E,22.533,7,-25.200,23560,-374.558,-27.03,-50.33,-50.05,0.000,0.000,-27.811,-11.178126,-0.229688,-0.689063,-78.956520,-66.086959,-15.860870,0.226923,0.399231,0.090000,
43261,38,2.929,19:59:20.90,30.355730,-95.499877,10949.201,91.700,E,23.150,7,-25.200,23564,-376.001,-27.04,-50.32,-50.05,0.000,0.000,-28.261,-11.216407,-0.153125,-0.842187,-78.747825,-61.565216,-11.895652,0.218462,0.396923,0.128462,
43372,38,2.928,19:59:21.00,30.355730,-95.499847,10948.600,91.800,E,23.304,7,-25.200,23567,-377.084,-27.06,-50.32,-50.02,0.000,0.000,-28.407,-11.407814,-0.114844,-0.765625,-78.956520,-76.521736,-12.800001,0.210769,0.385385,0.169231,
43479,38,2.928,19:59:21.00,30.355730,-95.499847,10948.600,91.700,E,23.562,7,-25.200,23574,-379.610,-27.07,-50.29,-50.03,0.000,0.000,82.143,-11.369532,-0.153125,-0.612500,0.000000,0.000000,0.000000,0.211538,0.376923,0.193077,
43587,38,2.927,19:59:21.20,30.355730,-95.499786,10947.401,91.500,E,23.973,7,-26.500,23487,-348.167,-27.08,-50.26,-50.04,0.000,0.000,-28.271,-11.637500,-0.306250,-0.803906,-79.582611,-69.147827,-13.426088,0.212308,0.362308,0.226923,
43687,38,2.928,19:59:21.30,30.355730,-95.499763,10946.800,91.300,E,24.127,7,-25.200,23576,-380.334,-27.09,-50.23,-50.03,0.000,0.000,-28.407,-10.986720,-0.153125,-0.612500,-78.956520,-68.243476,-12.173913,0.220000,0.343846,0.256154,
43796,38,2.928,19:59:21.40,30.355730,-95.499740,10946.300,91.000,E,24.282,7,-25.200,23588,-384.662,-27.10,-50.25,-50.00,0.000,0.000,-28.443,-10.871875,-0.267969,-0.497656,-78.678260,-56.556522,-4.452174,0.238462,0.312308,0.280769,
43907,38,2.926,19:59:21.50,30.355730,-95.499710,10945.701,90.800,E,24.436,7,-25.200,23583,-382.860,-27.12,-50.25,-49.97,0.000,0.000,-28.004,-11.331251,-0.038281,-0.918750,-79.860870,-65.530433,-16.765216,0.246154,0.284615,0.306154,
44015,41,2.924,19:59:21.60,30.355739,-95.499679,10945.201,90.500,E,24.488,7,-25.200,23588,-384.662,-27.14,-50.28,-49.94,0.000,0.000,82.143,-11.484375,-0.421094,-0.497656,0.000000,0.000000,0.000000,0.256154,0.256154,0.329231,
44120,41,2.924,19:59:21.70,30.355739,-95.499656,10944.600,90.500,E,24.488,7,-26.600,23465,-340.198,-27.16,-50.32,-49.93,0.000,0.000,-28.218,-11.216407,-0.114844,-0.842187,-80.834785,-58.434783,-8.486957,0.271538,0.216923,0.343846,
44220,41,2.924,19:59:21.80,30.355739,-95.499633,10944.401,90.500,E,24.488,7,-25.200,23602,-389.714,-27.16,-50.33,-49.91,0.000,0.000,-28.379,-10.603907,-0.229688,-0.880469,-79.791305,-70.678260,-18.434782,0.293077,0.185385,0.350000,
44331,41,2.924,19:59:21.90,30.355739,-95.499603,10944.100,90.500,E,24.488,7,-25.200,23605,-390.792,-27.17,-50.32,-49.90,0.000,0.000,-28.189,-10.757032,-0.306250,-0.650781,-77.565216,-65.808692,-0.278261,0.318462,0.150000,0.351538,
44439,41,2.924,19:59:22.00,30.355739,-95.499572,10943.701,90.500,E,24.488,7,-25.300,23601,-389.350,-27.17,-50.32,-49.88,0.000,0.000,-27.918,-10.603907,-0.038281,-0.842187,-79.095649,-66.017395,-2.573913,0.345385,0.109231,0.343846,
44548,41,2.924,19:59:22.10,30.355749,-95.499549,10943.300,90.500,E,24.488,7,-25.200,23603,-390.074,-27.18,-50.31,-49.91,0.000,0.000,82.143,-11.292969,-0.344531,-0.689063,0.000000,0.000000,0.000000,0.370000,0.073846,0.333077,
44662,41,2.924,19:59:22.30,30.355749,-95.499496,10942.701,88.700,E,24.488,7,-26.400,23507,-355.402,-27.18,-50.29,-49.91,0.000,0.000,-28.486,-11.484375,-0.114844,-0.880469,-78.747825,-73.669563,1.600000,0.396154,0.033846,0.301538,
44777,41,2.924,19:59:22.40,30.355749,-95.499473,10942.300,88.300,E,24.385,7,-25.200,23608,-391.876,-27.20,-50.28,-49.89,0.000,0.000,-27.871,-11.714063,-0.191406,-0.918750,-81.391304,-71.234779,-17.391304,0.423077,0.008462,0.276923,
44879,41,2.924,19:59:22.50,30.355749,-95.499450,10941.800,88.100,E,24.333,7,-25.200,23615,-394.402,-27.21,-50.28,-49.88,0.000,0.000,-27.896,-11.560938,-0.421094,-0.727344,-78.121742,-74.852172,-4.382609,0.440769,-0.006154,0.243846,
44988,41,2.925,19:59:22.60,30.355760,-95.499420,10941.300,87.900,E,24.179,7,-25.200,23622,-396.922,-27.21,-50.29,-49.89,0.000,0.000,-28.436,-11.101563,-0.038281,-0.689063,-80.000000,-64.695655,-7.652174,0.460769,-0.030769,0.209231,
45088,42,2.925,19:59:22.70,30.355760,-95.499397,10940.800,87.900,E,24.179,7,-25.200,23625,-398.000,-27.21,-50.28,-49.87,0.000,0.000,82.143,-10.986720,-0.535937,-0.880469,0.000000,0.000000,0.000000,0.475385,-0.039231,0.170769,
45195,42,2.924,19:59:22.80,30.355760,-95.499366,10940.201,87.700,E,23.870,7,-26.500,23541,-367.694,-27.21,-50.28,-49.86,0.000,0.000,-28.346,-10.871875,-0.382812,-0.689063,-79.095649,-75.408699,5.286956,0.485385,-0.042308,0.133846,
45295,42,2.924,19:59:22.90,30.355760,-95.499351,10939.701,87.600,E,23.716,7,-25.200,23628,-399.084,-27.21,-50.27,-49.84,0.000,0.000,-28.418,-10.871875,-0.114844,-0.612500,-79.721740,-65.599998,-3.478261,0.490769,-0.056154,0.089231,
45406,42,2.924,19:59:23.00,30.355760,-95.499328,10939.100,87.500,E,23.562,7,-25.300,23625,-398.000,-27.22,-50.29,-49.83,0.000,0.000,-28.464,-11.178126,-0.344531,-0.918750,-79.513046,-75.339134,-3.826087,0.493077,-0.056923,0.045385,
45516,42,2.923,19:59:23.10,30.355760,-95.499298,10938.500,87.500,E,23.562,6,-25.200,23623,-397.282,-27.23,-50.36,-49.89,0.000,0.000,-28.032,-11.216407,-0.306250,-0.650781,-79.095649,-74.852172,6.956521,0.495385,-0.050769,-0.013077,
45625,42,2.923,19:59:23.20,30.355760,-95.499282,10938.201,87.500,E,23.562,6,-25.300,23630,-399.802,-27.20,-50.35,-49.89,0.000,0.000,82.143,-10.986720,-0.153125,-0.689063,0.000000,0.000000,0.000000,0.490000,-0.036154,-0.053077,
45725,42,2.922,19:59:23.30,30.355760,-95.499259,10937.500,87.500,E,23.562,6,-26.100,23532,-364.444,-27.16,-50.33,-49.94,0.000,0.000,-28.407,-11.139844,-0.459375,-0.689063,-80.904350,-78.121742,5.008696,0.475385,-0.017692,-0.085385,
45836,42,2.921,19:59:23.40,30.355760,-95.499237,10936.800,87.500,E,23.562,6,-25.300,23626,-398.360,-27.18,-50.45,-49.88,0.000,0.000,-28.379,-11.369532,-0.191406,-0.612500,-82.226089,-62.747825,3.478261,0.467692,0.002308,-0.129231,
45946,42,2.921,19:59:23.50,30.355760,-95.499221,10936.000,87.500,E,23.562,6,-25.300,23639,-403.047,-27.18,-50.45,-49.89,0.000,0.000,-27.757,-11.560938,-0.191406,-0.689063,-84.660865,-65.599998,-8.000000,0.444615,0.029231,-0.154615,
46059,38,2.921,19:59:23.70,30.355760,-95.499183,10934.300,88.200,E,22.687,6,-25.200,23649,-406.646,-27.18,-50.41,-49.89,0.000,0.000,-28.014,-11.752345,-0.535937,-0.535937,-81.947822,-79.652175,-1.391304,0.429231,0.077692,-0.189231,
46166,38,2.921,19:59:23.70,30.355760,-95.499183,10934.300,88.200,E,22.687,6,-25.200,23651,-407.365,-27.18,-50.43,-49.87,0.000,0.000,82.143,-11.790626,-0.191406,-0.689063,0.000000,0.000000,0.000000,0.397692,0.115385,-0.207692,
46272,38,2.921,19:59:23.90,30.355760,-95.499137,10932.800,88.700,E,22.584,6,-26.400,23537,-366.251,-27.19,-50.42,-49.88,0.000,0.000,-27.918,-11.484375,-0.421094,-0.880469,-85.704345,-78.121742,-5.217391,0.370000,0.154615,-0.220769,
46387,38,2.922,19:59:24.00,30.355760,-95.499122,10931.800,88.900,E,22.584,6,-25.200,23646,-405.568,-27.19,-50.39,-49.86,0.000,0.000,-28.675,-10.986720,-0.344531,-0.574219,-82.365219,-74.504348,11.060870,0.332308,0.202308,-0.227692,
46487,38,2.922,19:59:24.10,30.355760,-95.499092,10930.800,89.300,E,22.636,6,-25.200,23646,-405.568,-27.21,-50.41,-49.87,0.000,0.000,-28.346,-11.101563,-0.191406,-0.727344,-85.217391,-61.704349,2.295652,0.311538,0.233846,-0.222308,
46596,38,2.922,19:59:24.20,30.355749,-95.499069,10929.800,89.600,E,22.636,6,-25.200,23653,-408.083,-27.21,-50.39,-49.87,0.000,0.000,-28.032,-11.139844,-0.344531,-0.918750,-84.452171,-77.286956,0.069565,0.291538,0.273846,-0.203077,
46704,38,2.922,19:59:24.30,30.355749,-95.499046,10928.800,89.800,E,22.738,6,-25.300,23652,-407.724,-27.21,-50.40,-49.88,0.000,0.000,82.143,-10.948438,-0.306250,-0.459375,0.000000,0.000000,0.000000,0.261538,0.308462,-0.184615,
46809,38,2.922,19:59:24.40,30.355749,-95.499023,10927.901,89.800,E,22.738,6,-26.400,23539,-366.975,-27.21,-50.39,-49.86,0.000,0.000,-27.907,-11.446094,-0.114844,-0.880469,-88.417388,-63.930435,4.382609,0.248462,0.345385,-0.151538,
46909,38,2.922,19:59:24.50,30.355749,-95.499000,10926.901,89.800,E,22.738,6,-25.200,23658,-409.885,-27.21,-50.41,-49.96,0.000,0.000,-28.329,-11.599220,-0.574219,-0.803906,-87.930435,-80.904350,-0.973913,0.225385,0.370000,-0.121538,
47015,40,2.921,19:59:24.60,30.355749,-95.498970,10926.000,89.800,E,22.738,6,-25.300,23658,-409.885,-27.21,-50.45,-49.93,0.000,0.000,-28.721,-11.254688,-0.382812,-0.535937,-86.260871,-74.226089,3.547826,0.210769,0.394615,-0.083077,
47128,40,2.922,19:59:24.70,30.355749,-95.498947,10925.000,89.800,E,22.738,6,-25.200,23664,-412.047,-27.22,-50.42,-49.92,0.000,0.000,-27.968,-11.254688,-0.267969,-0.612500,-87.095649,-79.304344,-1.252174,0.196923,0.411538,-0.043077,
47235,40,2.922,19:59:24.80,30.355749,-95.498916,10924.600,89.800,E,22.738,6,-25.300,23657,-409.526,-27.19,-50.45,-49.92,0.000,0.000,82.143,-11.522657,-0.497656,-0.689063,0.000000,0.000000,0.000000,0.189231,0.421538,-0.001538,
47337,40,2.922,19:59:24.90,30.355749,-95.498901,10922.201,89.800,E,22.738,6,-26.100,23559,-374.199,-27.15,-50.41,-49.93,0.000,0.000,-28.325,-11.752345,-0.421094,-0.612500,-89.391304,-76.382606,12.591305,0.191538,0.424615,0.043846,
47450,40,2.922,19:59:25.10,30.355749,-95.498840,10920.000,89.800,E,22.738,6,-25.300,23675,-416.000,-27.17,-50.36,-49.89,0.000,0.000,-28.336,-11.522657,-0.306250,-0.650781,-90.156524,-76.243476,13.426088,0.202308,0.414615,0.094615,
47550,40,2.922,19:59:25.20,30.355749,-95.498809,10919.800,90.500,E,23.664,6,-25.200,23681,-418.156,-27.18,-50.36,-49.87,0.000,0.000,-28.011,-11.331251,-0.382812,-0.612500,-90.782608,-70.747825,8.973914,0.213077,0.394615,0.130769,
47665,40,2.922,19:59:25.30,30.355749,-95.498786,10919.300,90.200,E,23.973,6,-25.200,23685,-419.598,-27.18,-50.34,-49.82,0.000,0.000,-27.964,-10.871875,-0.421094,-0.574219,-91.826087,-70.469566,8.069565,0.227692,0.373846,0.180769,
47769,40,2.920,19:59:25.30,30.355749,-95.498786,10919.300,90.200,E,23.973,6,-25.200,23684,-419.239,-27.19,-50.35,-49.82,0.000,0.000,82.143,-10.986720,-0.382812,-0.612500,0.000000,0.000000,0.000000,0.248462,0.343077,0.217692,
47878,40,2.919,19:59:25.50,30.355760,-95.498733,10918.201,89.800,E,24.179,6,-26.600,23625,-398.000,-27.19,-50.34,-49.81,0.000,0.000,-28.396,-11.484375,-0.306250,-0.727344,-94.400001,-71.860870,12.382609,0.283077,0.303846,0.244615,
47986,40,2.919,19:59:25.60,30.355760,-95.498710,10917.600,89.500,E,24.230,6,-25.300,23690,-421.395,-27.20,-50.33,-49.80,0.000,0.000,-28.136,-11.254688,-0.459375,-0.650781,-95.304344,-81.391304,10.434783,0.309231,0.254615,0.273846,
48099,40,2.919,19:59:25.70,30.355760,-95.498680,10917.000,89.200,E,24.282,6,-25.200,23699,-424.629,-27.21,-50.33,-49.77,0.000,0.000,-28.532,-10.986720,-0.229688,-0.727344,-95.373916,-73.113044,8.347826,0.341538,0.210000,0.279231,
48199,40,2.920,19:59:25.80,30.355770,-95.498657,10916.600,89.000,E,24.282,6,-25.200,23703,-426.067,-27.21,-50.36,-49.73,0.000,0.000,-28.414,-11.254688,-0.306250,-0.957031,-95.582611,-73.460868,8.278262,0.361538,0.173077,0.276923,
48306,40,2.920,19:59:25.90,30.355770,-95.498626,10915.800,88.700,E,24.230,6,-25.300,23700,-424.989,-27.21,-50.33,-49.71,0.000,0.000,82.143,-10.871875,-0.306250,-0.574219,0.000000,0.000000,0.000000,0.394615,0.126923,0.273077,
48408,40,2.920,19:59:26.00,30.355770,-95.498611,10915.000,88.400,E,24.179,6,-26.500,23586,-383.944,-27.23,-50.32,-49.67,0.000,0.000,-28.554,-10.527344,-0.267969,-0.344531,-97.252174,-63.791305,12.173913,0.413077,0.075385,0.260769,
48519,40,2.921,19:59:26.10,30.355770,-95.498580,10914.300,88.400,E,24.179,6,-25.300,23709,-428.223,-27.23,-50.28,-49.65,0.000,0.000,-28.421,-10.986720,-0.229688,-0.842187,-98.643478,-61.704349,9.669566,0.433077,0.030000,0.250769,
48619,40,2.921,19:59:26.20,30.355770,-95.498558,10913.901,88.400,E,24.179,6,-25.300,23712,-429.301,-27.24,-50.28,-49.64,0.000,0.000,-28.175,-10.910157,-0.076563,-0.880469,-99.895652,-56.695652,2.434782,0.443846,-0.000769,0.235385,
48728,40,2.921,19:59:26.30,30.355779,-95.498542,10913.000,88.400,E,24.179,6,-25.300,23708,-427.863,-27.24,-50.26,-49.60,0.000,0.000,-28.439,-10.986720,-0.382812,-0.880469,-100.730438,-52.869564,6.400000,0.464615,-0.027692,0.213077,
48836,40,2.921,19:59:26.40,30.355779,-95.498519,10912.100,88.400,E,24.179,6,-25.300,23720,-432.176,-27.24,-50.25,-49.59,0.000,0.000,82.143,-11.675782,-0.153125,-0.765625,0.000000,0.000000,0.000000,0.469231,-0.056923,0.179231,
48939,40,2.921,19:59:26.50,30.355779,-95.498497,10911.401,87.400,E,23.716,6,-26.500,23615,-394.402,-27.24,-50.25,-49.58,0.000,0.000,-27.954,-11.560938,-0.191406,-0.727344,-101.078262,-56.904346,-8.695652,0.483077,-0.077692,0.138462,
49039,37,2.920,19:59:26.60,30.355779,-95.498466,10910.600,87.300,E,23.613,6,-25.200,23725,-433.967,-27.25,-50.32,-49.63,0.000,0.000,-28.350,-11.522657,-0.229688,-0.995312,-100.660865,-54.400001,-3.617391,0.484615,-0.073846,0.112308,
49154,37,2.920,19:59:26.80,30.355779,-95.498428,10909.401,87.300,E,23.304,6,-25.300,23730,-435.764,-27.27,-50.30,-49.59,0.000,0.000,-28.018,-11.025001,-0.153125,-0.842187,-101.356521,-61.982608,-7.582609,0.496154,-0.084615,0.071538,
49256,37,2.920,19:59:26.90,30.355779,-95.498413,10908.500,87.400,E,23.201,6,-25.300,23732,-436.483,-27.26,-50.29,-49.57,0.000,0.000,-28.236,-10.718750,-0.306250,-0.880469,-100.382606,-66.713043,-10.782609,0.494615,-0.070000,0.034615,
49360,37,2.920,19:59:26.90,30.355779,-95.498413,10908.500,87.400,E,23.201,6,-25.300,23723,-433.254,-27.22,-50.21,-49.57,0.000,0.000,82.143,-11.407814,-0.267969,-1.071875,0.000000,0.000000,0.000000,0.490769,-0.045385,-0.006923,
49461,37,2.920,19:59:27.10,30.355779,-95.498367,10906.901,87.700,E,22.893,6,-25.900,23568,-377.449,-27.14,-50.06,-49.55,0.000,0.000,-28.507,-11.254688,-0.114844,-0.995312,-101.704345,-68.800003,-19.547826,0.490000,-0.017692,-0.046154,
49561,37,2.920,19:59:27.20,30.355779,-95.498336,10906.600,87.800,E,22.841,6,-25.300,23736,-437.920,-27.14,-50.07,-49.50,0.000,0.000,-27.825,-11.101563,-0.076563,-0.918750,-99.199996,-71.721740,-18.504348,0.478462,0.015385,-0.073846,
49661,37,2.917,19:59:27.30,30.355779,-95.498321,10905.800,88.000,E,22.790,6,-25.300,23735,-437.561,-27.16,-50.03,-49.70,0.000,0.000,-28.461,-10.910157,-0.153125,-0.803906,-98.226089,-74.434783,-18.713043,0.458462,0.067692,-0.105385,
49764,37,2.917,19:59:27.40,30.355770,-95.498298,10904.901,88.300,E,22.738,6,-25.300,23745,-441.149,-27.17,-50.04,-49.69,0.000,0.000,-28.875,-10.489063,-0.229688,-0.689063,-98.921737,-66.782608,-20.799999,0.434615,0.117692,-0.126154,
49866,37,2.917,19:59:27.40,30.355770,-95.498298,10904.901,88.300,E,22.738,6,-25.200,23758,-445.810,-27.14,-50.04,-49.71,0.000,0.000,82.143,-10.565626,-0.229688,-0.880469,0.000000,0.000000,0.000000,0.406154,0.163846,-0.127692,
49973,37,2.917,19:59:27.60,30.355770,-95.498252,10902.401,88.900,E,22.636,6,-26.100,23586,-383.944,-27.09,-50.05,-49.68,0.000,0.000,-28.304,-10.833595,-0.229688,-0.842187,-96.973915,-68.452171,-13.634783,0.392308,0.196923,-0.130000,
50073,39,2.917,19:59:27.70,30.355770,-95.498229,10901.800,89.200,E,22.584,6,-25.200,23757,-445.450,-27.10,-50.04,-49.68,0.000,0.000,-28.196,-11.101563,-0.306250,-0.880469,-96.695655,-63.860870,-13.704348,0.358462,0.256923,-0.108462,
50182,39,2.917,19:59:27.80,30.355770,-95.498207,10901.500,89.500,E,22.636,6,-25.200,23760,-446.528,-27.12,-50.05,-49.67,0.000,0.000,-28.257,-11.178126,-0.191406,-0.995312,-96.626083,-72.069564,-12.034783,0.330769,0.293846,-0.091538,
50292,39,2.917,19:59:27.90,30.355770,-95.498176,10900.800,89.800,E,22.687,6,-25.200,23768,-449.393,-27.13,-50.06,-49.66,0.000,0.000,-28.021,-10.757032,-0.153125,-0.765625,-94.539131,-75.408699,-13.217391,0.304615,0.332308,-0.071538,
50399,39,2.917,19:59:28.00,30.355770,-95.498161,10900.100,90.200,E,22.841,6,-25.300,23760,-446.528,-27.08,-50.03,-49.62,0.000,0.000,82.143,-11.101563,-0.267969,-0.957031,0.000000,0.000000,0.000000,0.285385,0.355385,-0.036923,
50503,39,2.917,19:59:28.10,30.355760,-95.498138,10899.401,90.200,E,22.841,6,-25.900,23692,-422.114,-27.00,-49.92,-49.61,0.000,0.000,-28.004,-11.025001,-0.153125,-0.765625,-94.052177,-66.991302,-7.304348,0.272308,0.366923,-0.002308,
50614,39,2.918,19:59:28.20,30.355760,-95.498107,10899.000,90.200,E,22.841,6,-25.300,23768,-449.393,-27.02,-49.90,-49.56,0.000,0.000,-28.593,-11.216407,-0.382812,-0.803906,-93.217391,-67.408699,1.808696,0.259231,0.378462,0.029231,
50722,39,2.918,19:59:28.30,30.355760,-95.498092,10898.201,90.200,E,22.841,6,-25.300,23765,-448.320,-27.03,-49.93,-49.55,0.000,0.000,-28.604,-11.216407,-0.038281,-0.995312,-93.843475,-70.330436,-13.495653,0.255385,0.379231,0.079231,
50835,39,2.918,19:59:28.40,30.355760,-95.498062,10897.500,90.200,E,22.841,6,-25.300,23762,-447.242,-27.04,-49.94,-49.53,0.000,0.000,-28.018,-11.828907,-0.229688,-0.918750,-92.313041,-77.078262,-16.765216,0.243077,0.383077,0.128462,
50944,39,2.918,19:59:28.50,30.355760,-95.498031,10896.701,91.600,E,23.664,6,-25.300,23772,-450.830,-27.05,-49.93,-49.54,0.000,0.000,82.143,-11.790626,-0.038281,-0.612500,0.000000,0.000000,0.000000,0.234615,0.373846,0.169231,
51046,39,2.918,19:59:28.70,30.355760,-95.497978,10895.201,91.700,E,23.870,6,-26.600,23683,-418.874,-27.05,-49.92,-49.52,0.000,0.000,-28.675,-12.020313,0.038281,-1.033594,-95.095649,-63.582607,-22.330434,0.226154,0.365385,0.204615,
51161,39,2.918,19:59:28.80,30.355760,-95.497962,10894.701,91.800,E,24.230,6,-25.300,23787,-456.204,-27.05,-49.91,-49.50,0.000,0.000,-28.536,-11.599220,-0.038281,-0.880469,-92.173912,-70.191307,-17.113042,0.226154,0.342308,0.249231,
51261,39,2.918,19:59:28.90,30.355760,-95.497932,10893.800,91.800,E,24.385,6,-25.200,23791,-457.637,-27.06,-49.92,-49.47,0.000,0.000,-28.086,-11.484375,-0.038281,-0.689063,-93.147827,-59.339130,-18.71304
