3047: ReferencePressure(Pa): 24306
now (ms),fps,battery (V),gpsTime,gpsLat (deg),gpsLon (deg),gpsAlt (m),gpsCourse (deg),gpsCourse (cardinal),gpsSpeed (m/s),gpsSats,bmpTemp (deg C),bmpPressure (Pa),bmpAlm (m),thermistor0 (deg C),thermistor1 (deg C),thermistor2 (deg C),tmp0 (deg C),tmp1 (deg C),gyroTemp (deg C),accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),angVelX (deg/s),angVelY (deg/s),angVelZ (deg/s),magX (Gauss),magY (Gauss),magZ (Gauss),
25524,42,2.923,20:0:10.60,30.355350,-95.488113,10635.600,97.300,E,20.732,4,-25.400,24926,-212.994,-27.25,-47.78,-47.05,0.000,0.000,-28.193,-11.139844,-0.153125,-1.225000,-76.800003,-84.173912,-0.834783,-0.034615,0.102308,0.789231,
25630,42,2.924,20:0:10.70,30.355350,-95.488090,10634.500,97.300,E,20.732,4,-25.400,24939,-217.412,-27.26,-47.80,-47.03,0.000,0.000,82.143,-11.446094,-0.114844,-0.689063,0.000000,0.000000,0.000000,-0.034615,0.102308,0.789231,
25733,42,2.924,20:0:10.80,30.355339,-95.488067,10634.000,97.300,E,20.732,4,-26.600,24834,-181.662,-27.26,-47.80,-47.03,0.000,0.000,-28.171,-11.675782,-0.306250,-0.957031,-79.165214,-71.443481,-4.521739,-0.034615,0.102308,0.789231,
25841,42,2.924,20:0:10.90,30.355339,-95.488052,10630.701,97.300,E,20.732,4,-25.400,24937,-216.735,-27.27,-47.82,-47.07,0.000,0.000,-28.539,-11.599220,-0.114844,-0.918750,-76.939132,-79.582611,-4.382609,-0.034615,0.102308,0.789231,
25954,42,2.924,20:0:11.00,30.355329,-95.488029,10629.701,97.300,E,20.732,4,-25.400,24938,-217.073,-27.28,-47.81,-47.08,0.000,0.000,-28.761,-12.594532,0.038281,-1.186719,-79.791305,-60.173912,-8.904348,0.310000,-0.143077,0.788462,
26066,38,2.925,20:0:11.20,30.355319,-95.487983,10627.800,98.100,E,20.784,4,-25.500,24952,-221.835,-27.28,-47.84,-47.04,0.000,0.000,-28.796,-12.288282,-0.344531,-0.842187,-79.582611,-67.408699,-9.669566,0.310000,-0.143077,0.788462,
26173,38,2.925,20:0:11.20,30.355319,-95.487983,10627.800,98.300,E,20.835,4,-25.500,24955,-222.849,-27.25,-47.82,-47.04,0.000,0.000,82.143,-11.254688,-0.382812,-0.497656,0.000000,0.000000,0.000000,0.310000,-0.143077,0.788462,
26288,38,2.926,20:0:11.40,30.355310,-95.487930,10620.901,98.400,E,20.989,4,-26.300,24806,-172.107,-27.21,-47.79,-47.03,0.000,0.000,-28.021,-11.714063,-0.114844,-0.727344,-80.834785,-60.591304,-6.400000,0.386154,-0.046923,0.788462,
26396,38,2.926,20:0:11.50,30.355300,-95.487907,10620.100,98.500,E,21.092,4,-25.400,24958,-223.869,-27.22,-47.81,-47.02,0.000,0.000,-28.089,-11.637500,-0.191406,-0.765625,-80.278259,-72.139129,-9.739130,0.386154,-0.046923,0.788462,
26497,38,2.927,20:0:11.60,30.355300,-95.487876,10619.000,98.500,E,21.144,4,-25.400,24960,-224.551,-27.21,-47.79,-47.00,0.000,0.000,-28.350,-11.216407,-0.229688,-0.382812,-79.721740,-64.556518,-9.600001,0.410000,0.006154,0.788462,
26605,38,2.925,20:0:11.70,30.355289,-95.487861,10617.901,98.600,E,21.247,4,-25.400,24966,-226.586,-27.22,-47.81,-46.99,0.000,0.000,-28.875,-11.599220,-0.191406,-0.842187,-81.878257,-64.695655,-11.060870,0.410000,0.006154,0.788462,
26714,38,2.925,20:0:11.80,30.355289,-95.487831,10617.300,98.600,E,21.349,4,-25.400,24968,-227.267,-27.23,-47.80,-46.98,0.000,0.000,82.143,-11.637500,-0.191406,-0.918750,0.000000,0.000000,0.000000,0.410000,0.006154,0.788462,
26816,38,2.925,20:0:11.90,30.355289,-95.487808,10614.000,98.500,E,21.401,4,-26.800,24976,-229.984,-27.23,-47.78,-46.96,0.000,0.000,-28.450,-11.637500,-0.114844,-1.148437,-78.956520,-71.165214,-6.886957,0.410000,0.006154,0.788462,
26916,38,2.924,20:0:12.00,30.355279,-95.487777,10613.201,98.500,E,21.555,4,-25.400,24975,-229.640,-27.24,-47.75,-46.93,0.000,0.000,-28.554,-11.599220,-0.344531,-0.497656,-78.678260,-79.791305,-8.765218,0.410000,0.006154,0.788462,
27025,40,2.924,20:0:12.10,30.355289,-95.487762,10611.100,98.500,E,21.555,4,-25.400,24980,-231.342,-27.24,-47.73,-46.92,0.000,0.000,-28.654,-11.675782,-0.153125,-0.727344,-79.582611,-82.156524,-9.530435,0.410000,0.006154,0.788462,
27136,40,2.924,20:0:12.20,30.355289,-95.487739,10610.800,98.500,E,21.555,4,-25.400,24983,-232.362,-27.25,-47.71,-46.90,0.000,0.000,-28.604,-11.063282,-0.459375,-0.574219,-79.582611,-76.382606,-3.200000,0.410000,0.006154,0.788462,
27242,40,2.925,20:0:12.30,30.355289,-95.487716,10608.901,98.500,E,21.555,4,-25.400,24992,-235.411,-27.25,-47.72,-46.86,0.000,0.000,82.143,-11.369532,-0.191406,-1.033594,0.000000,0.000000,0.000000,0.410000,0.006154,0.788462,
27342,40,2.925,20:0:12.40,30.355289,-95.487701,10608.401,98.500,E,21.555,4,-26.700,24877,-196.316,-27.25,-47.71,-46.85,0.000,0.000,-28.457,-11.522657,-0.421094,-0.918750,-79.791305,-75.895652,-4.243478,0.410000,0.006154,0.788462,
27453,40,2.925,20:0:12.60,30.355300,-95.487663,10607.201,98.500,E,21.555,4,-25.400,24992,-235.411,-27.26,-47.72,-46.85,0.000,0.000,-28.950,-11.560938,-0.344531,-0.765625,-79.234779,-79.860870,-3.408696,0.410000,0.006154,0.788462,
27553,40,2.925,20:0:12.60,30.355300,-95.487663,10607.201,97.700,E,21.761,4,-25.500,24989,-234.396,-27.26,-47.70,-46.78,0.000,0.000,-28.779,-11.369532,-0.535937,-0.689063,-79.791305,-73.252174,-0.765217,0.410000,0.006154,0.788462,
27666,40,2.925,20:0:12.80,30.355300,-95.487617,10605.701,97.400,E,21.710,4,-25.400,24999,-237.789,-27.26,-47.66,-46.75,0.000,0.000,-28.454,-11.331251,-0.344531,-0.765625,-79.652175,-80.904350,3.686956,0.410000,0.006154,0.788462,
27772,40,2.925,20:0:12.80,30.355300,-95.487617,10605.701,97.400,E,21.710,4,-25.500,24998,-237.445,-27.26,-47.69,-46.73,0.000,0.000,82.143,-11.522657,-0.267969,-0.995312,0.000000,0.000000,0.000000,0.410000,0.006154,0.788462,
27885,40,2.925,20:0:13.00,30.355319,-95.487571,10601.800,96.800,E,21.658,4,-26.700,24904,-205.511,-27.27,-47.69,-46.72,0.000,0.000,-28.704,-11.637500,-0.191406,-0.957031,-81.113044,-66.852172,9.043478,0.410000,0.006154,0.788462,
27985,40,2.925,20:0:13.10,30.355319,-95.487548,10601.201,96.500,E,21.607,4,-25.400,25013,-242.534,-27.28,-47.79,-46.74,0.000,0.000,-28.761,-11.025001,-0.267969,-0.612500,-82.226089,-70.330436,9.321740,0.410000,0.006154,0.788462,
28094,41,2.925,20:0:13.20,30.355329,-95.487533,10600.000,96.300,E,21.504,4,-25.400,25010,-241.520,-27.28,-47.78,-46.76,0.000,0.000,-28.657,-11.484375,-0.191406,-0.650781,-81.391304,-66.226089,14.886957,0.410000,0.006154,0.788462,
28194,41,2.926,20:0:13.30,30.355329,-95.487518,10598.800,96.100,E,21.401,4,-25.400,25020,-244.912,-27.28,-47.76,-46.76,0.000,0.000,-28.532,-11.446094,-0.153125,-0.689063,-86.678260,-64.695655,2.852174,0.410000,0.006154,0.788462,
28297,41,2.926,20:0:13.40,30.355339,-95.487503,10597.500,96.100,E,21.401,4,-25.500,25011,-241.858,-27.23,-47.67,-46.75,0.000,0.000,82.143,-11.905469,-0.421094,-0.612500,0.000000,0.000000,0.000000,0.410000,0.006154,0.788462,
28401,41,2.926,20:0:13.50,30.355339,-95.487480,10596.201,95.700,E,21.195,4,-26.100,24936,-216.392,-27.14,-47.52,-46.75,0.000,0.000,-28.679,-11.982032,-0.114844,-0.803906,-85.982604,-62.191303,2.295652,0.410000,0.006154,0.788462,
28512,41,2.924,20:0:13.60,30.355350,-95.487457,10595.000,95.500,E,21.092,4,-25.400,25025,-246.603,-27.14,-47.53,-46.75,0.000,0.000,-28.604,-11.982032,-0.229688,-0.957031,-86.678260,-61.495651,-1.947826,0.410000,0.006154,0.788462,
28622,41,2.924,20:0:13.70,30.355350,-95.487442,10594.300,95.500,E,21.092,4,-25.500,25021,-245.251,-27.15,-47.52,-46.76,0.000,0.000,-28.686,-11.446094,-0.191406,-0.382812,-87.582611,-65.043479,-6.052174,0.410000,0.006154,0.788462,
28731,41,2.924,20:0:13.80,30.355360,-95.487419,10593.600,95.500,E,21.092,4,-25.400,25037,-250.673,-27.16,-47.55,-46.77,0.000,0.000,-27.914,-11.752345,-0.306250,-0.612500,-88.765220,-71.513046,-12.173913,0.410000,0.006154,0.788462,
28839,41,2.923,20:0:13.90,30.355360,-95.487411,10589.901,95.500,E,21.092,4,-25.400,25038,-251.011,-27.12,-47.51,-46.76,0.000,0.000,82.143,-12.096876,0.000000,-1.033594,0.000000,0.000000,0.000000,0.410000,0.006154,0.788462,
28952,41,2.922,20:0:14.10,30.355369,-95.487373,10586.300,95.500,E,21.092,4,-26.200,24916,-209.590,-27.08,-47.51,-46.78,0.000,0.000,-28.064,-11.752345,-0.229688,-0.803906,-86.817390,-80.000000,-10.573913,0.410000,0.006154,0.788462,
29065,39,2.922,20:0:14.20,30.355369,-95.487350,10586.000,94.900,E,20.423,4,-25.400,25044,-253.045,-27.11,-47.56,-46.78,0.000,0.000,-28.614,-12.058594,-0.344531,-0.842187,-86.469566,-80.347824,-12.591305,0.410000,0.006154,0.788462,
29179,39,2.922,20:0:14.30,30.355369,-95.487327,10583.701,94.900,E,20.372,4,-25.500,25039,-251.349,-27.12,-47.56,-46.76,0.000,0.000,-28.586,-11.446094,-0.191406,-0.995312,-86.191307,-87.930435,-15.721739,0.070000,-0.143846,0.789231,
29280,39,2.922,20:0:14.40,30.355369,-95.487312,10583.100,95.000,E,20.321,4,-25.500,25051,-255.413,-27.13,-47.56,-46.76,0.000,0.000,-28.604,-11.178126,-0.306250,-0.765625,-84.243476,-82.643478,-11.756523,0.070000,-0.143846,0.789231,
29380,39,2.922,20:0:14.40,30.355369,-95.487312,10583.100,95.000,E,20.321,4,-25.500,25045,-253.384,-27.08,-47.51,-46.79,0.000,0.000,82.143,-11.063282,-0.459375,-0.497656,0.000000,0.000000,0.000000,0.070000,-0.143846,0.789231,
29487,39,2.921,20:0:14.60,30.355360,-95.487266,10581.600,95.300,E,20.269,4,-26.200,24938,-217.073,-27.01,-47.45,-46.78,0.000,0.000,-28.868,-10.680469,-0.306250,-0.612500,-83.478263,-87.304344,-3.408696,0.070000,-0.143846,0.789231,
29595,39,2.921,20:0:14.70,30.355360,-95.487251,10580.901,95.500,E,20.269,4,-25.400,25056,-257.109,-27.02,-47.47,-46.77,0.000,0.000,-28.829,-10.757032,-0.382812,-0.842187,-81.808692,-87.234779,5.217391,0.070000,-0.143846,0.789231,
29708,39,2.921,20:0:14.80,30.355360,-95.487228,10580.500,95.600,E,20.321,4,-25.500,25060,-258.462,-27.03,-47.47,-46.77,0.000,0.000,-28.893,-10.910157,-0.459375,-0.535937,-82.643478,-86.191307,8.973914,0.269231,-0.203846,0.788462,
29808,39,2.922,20:0:14.90,30.355360,-95.487213,10578.100,95.600,E,20.321,4,-25.400,25063,-259.477,-27.04,-47.50,-46.75,0.000,0.000,-27.907,-10.910157,-0.459375,-0.612500,-84.869567,-80.417388,11.826087,0.269231,-0.203846,0.788462,
29913,39,2.922,20:0:15.00,30.355350,-95.487190,10577.401,95.800,E,20.423,4,-25.400,25060,-258.462,-27.05,-47.51,-46.73,0.000,0.000,82.143,-10.795313,-0.344531,-0.650781,0.000000,0.000000,0.000000,0.269231,-0.203846,0.788462,
30015,40,2.922,20:0:15.10,30.355350,-95.487167,10575.100,95.800,E,20.423,4,-26.800,24941,-218.093,-27.07,-47.51,-46.72,0.000,0.000,-28.854,-11.369532,-0.153125,-0.957031,-86.886955,-74.782608,10.504348,0.269231,-0.203846,0.788462,
30128,40,2.922,20:0:15.20,30.355350,-95.487136,10574.800,95.800,E,20.423,4,-25.400,25068,-261.168,-27.08,-47.57,-46.71,0.000,0.000,-28.864,-11.407814,-0.421094,-0.957031,-88.486953,-73.391304,10.226087,0.269231,-0.203846,0.788462,
30238,40,2.923,20:0:15.30,30.355339,-95.487121,10572.401,95.800,E,20.423,4,-25.400,25076,-263.879,-27.09,-47.57,-46.70,0.000,0.000,-28.943,-11.484375,-0.344531,-1.110156,-88.695655,-77.704345,15.513044,0.394615,-0.069231,0.788462,
30349,40,2.923,20:0:15.50,30.355339,-95.487068,10570.800,95.800,E,20.423,4,-25.500,25081,-265.570,-27.10,-47.57,-46.68,0.000,0.000,-29.307,-11.178126,-0.306250,-0.880469,-90.991302,-68.521736,15.930436,0.394615,-0.069231,0.788462,
30457,40,2.921,20:0:15.50,30.355339,-95.487068,10570.800,96.200,E,20.886,4,-25.400,25080,-265.231,-27.09,-47.64,-46.68,0.000,0.000,82.143,-11.867188,-0.267969,-0.918750,0.000000,0.000000,0.000000,0.394615,-0.069231,0.788462,
30574,40,2.921,20:0:15.70,30.355329,-95.487030,10569.000,96.300,E,21.041,4,-26.300,24960,-224.551,-27.07,-47.65,-46.65,0.000,0.000,-28.571,-11.331251,-0.535937,-0.842187,-94.191307,-69.773910,3.826087,0.394615,-0.069231,0.788462,
30674,40,2.921,20:0:15.80,30.355329,-95.487007,10568.600,96.300,E,21.144,4,-25.400,25088,-267.937,-27.08,-47.63,-46.66,0.000,0.000,-28.589,-11.943751,-0.306250,-0.803906,-96.973915,-66.991302,0.834783,0.394615,-0.069231,0.788462,
30785,40,2.921,20:0:15.90,30.355329,-95.486976,10567.701,96.300,E,21.195,4,-25.500,25091,-268.952,-27.09,-47.62,-46.66,0.000,0.000,-28.246,-11.560938,-0.344531,-0.880469,-96.695655,-64.904350,-5.078261,0.394615,-0.069231,0.788462,
30885,40,2.921,20:0:16.00,30.355329,-95.486961,10565.500,96.100,E,21.298,4,-25.400,25095,-270.310,-27.10,-47.62,-46.65,0.000,0.000,-28.836,-11.790626,-0.306250,-0.727344,-95.443481,-66.991302,-2.991304,0.394615,-0.069231,0.788462,
30986,40,2.921,20:0:16.10,30.355329,-95.486938,10564.201,96.100,E,21.298,4,-25.400,25101,-272.334,-27.08,-47.57,-46.62,0.000,0.000,82.143,-11.637500,-0.306250,-0.727344,0.000000,0.000000,0.000000,0.394615,-0.069231,0.788462,
31090,40,2.920,20:0:16.20,30.355319,-95.486923,10564.000,96.100,E,21.401,4,-26.200,24999,-237.789,-27.03,-47.55,-46.62,0.000,0.000,-28.332,-11.982032,-0.382812,-1.071875,-97.947822,-66.713043,-15.582609,0.394615,-0.069231,0.788462,
31191,40,2.919,20:0:16.30,30.355319,-95.486892,10563.000,96.100,E,21.452,4,-25.500,25100,-271.996,-27.05,-47.54,-46.62,0.000,0.000,-28.839,-11.560938,-0.114844,-0.957031,-97.321739,-71.373916,-14.886957,0.394615,-0.069231,0.788462,
31301,40,2.920,20:0:16.40,30.355310,-95.486869,10562.701,96.000,E,21.452,4,-25.400,25106,-274.025,-27.07,-47.53,-46.63,0.000,0.000,-28.436,-11.828907,-0.038281,-1.148437,-96.695655,-68.521736,-19.478260,0.394615,-0.069231,0.788462,
31404,40,2.920,20:0:16.50,30.355310,-95.486846,10561.701,96.000,E,21.452,4,-25.500,25101,-272.334,-27.08,-47.52,-46.63,0.000,0.000,-27.946,-11.254688,-0.229688,-0.765625,-95.721740,-78.956520,-19.060869,0.394615,-0.069231,0.788462,
31510,40,2.919,20:0:16.60,30.355310,-95.486831,10560.701,95.900,E,21.504,4,-25.400,25110,-275.378,-27.02,-47.40,-46.60,0.000,0.000,82.143,-11.063282,-0.267969,-1.110156,0.000000,0.000000,0.000000,0.394615,-0.069231,0.788462,
31610,40,2.919,20:0:16.70,30.355310,-95.486801,10560.401,95.900,E,21.504,4,-26.100,25014,-242.873,-26.94,-47.23,-46.61,0.000,0.000,-28.596,-11.025001,-0.267969,-0.880469,-93.286956,-80.486953,-12.939131,0.100769,0.347692,0.788462,
31723,40,2.920,20:0:16.80,30.355300,-95.486778,10560.100,95.900,E,21.504,4,-25.400,25118,-278.083,-26.96,-47.26,-46.59,0.000,0.000,-28.089,-11.216407,-0.421094,-0.842187,-91.478263,-84.800003,-7.234783,0.100769,0.347692,0.788462,
31832,40,2.920,20:0:16.90,30.355300,-95.486763,10559.600,95.900,E,21.504,4,-25.500,25118,-278.083,-26.98,-47.27,-46.57,0.000,0.000,-27.907,-11.063282,-0.421094,-0.612500,-91.686958,-80.278259,-7.860869,0.100769,0.347692,0.788462,
31942,40,2.920,20:0:17.00,30.355289,-95.486740,10558.100,95.900,E,21.504,4,-25.400,25128,-281.460,-27.00,-47.30,-46.58,0.000,0.000,-28.664,-11.331251,0.000000,-1.339844,-90.643478,-80.347824,-4.730435,0.100769,0.347692,0.788462,
32049,40,2.920,20:0:17.10,30.355289,-95.486717,10557.701,95.500,E,21.298,4,-25.500,25126,-280.784,-27.01,-47.33,-46.57,0.000,0.000,82.143,-11.025001,-0.114844,-0.918750,0.000000,0.000000,0.000000,0.100769,0.347692,0.788462,
32149,40,2.920,20:0:17.30,30.355289,-95.486679,10556.701,95.400,E,21.195,4,-26.800,25058,-257.786,-27.01,-47.35,-46.55,0.000,0.000,-28.489,-11.560938,-0.229688,-0.880469,-91.269561,-73.530433,-7.652174,0.100769,0.347692,0.788462,
32264,40,2.919,20:0:17.40,30.355289,-95.486671,10555.901,95.200,E,20.989,4,-25.400,25136,-284.161,-27.03,-47.36,-46.51,0.000,0.000,-28.307,-11.063282,-0.497656,-0.535937,-91.408699,-73.947822,-8.556522,0.100769,0.347692,0.788462,
32364,40,2.918,20:0:17.50,30.355289,-95.486648,10555.000,95.200,E,20.886,4,-25.400,25140,-285.514,-27.04,-47.39,-46.50,0.000,0.000,-28.871,-11.101563,-0.382812,-0.650781,-90.573913,-79.791305,-6.469565,0.100769,0.347692,0.788462,
32464,40,2.918,20:0:17.60,30.355289,-95.486633,10554.100,95.100,E,20.784,4,-25.500,25134,-283.484,-27.07,-47.39,-46.49,0.000,0.000,-28.307,-11.101563,-0.191406,-0.765625,-90.434783,-75.269561,-9.043478,0.100769,0.347692,0.788462,
32569,40,2.918,20:0:17.60,30.355289,-95.486633,10554.100,95.100,E,20.784,4,-25.400,25139,-285.175,-27.03,-47.32,-46.48,0.000,0.000,82.143,-11.216407,-0.497656,-0.612500,0.000000,0.000000,0.000000,0.100769,0.347692,0.788462,
32675,40,2.918,20:0:17.80,30.355279,-95.486587,10552.800,95.200,E,20.578,4,-26.200,25010,-241.520,-26.96,-47.25,-46.48,0.000,0.000,-28.486,-11.407814,-0.267969,-0.574219,-89.599998,-78.956520,-10.643479,0.100769,0.347692,0.788462,
32776,40,2.919,20:0:17.90,30.355270,-95.486579,10550.300,95.400,E,20.475,4,-25.400,25142,-286.190,-26.97,-47.25,-46.48,0.000,0.000,-28.729,-10.757032,-0.229688,-0.650781,-90.156524,-75.130432,-11.617392,0.100769,0.347692,0.788462,
32888,40,2.918,20:0:18.00,30.355270,-95.486557,10548.600,95.500,E,20.423,4,-25.500,25156,-290.914,-27.00,-47.27,-46.50,0.000,0.000,-28.168,-11.369532,-0.459375,-0.497656,-90.365219,-70.260871,-15.026087,0.100769,0.347692,0.788462,
32989,40,2.918,20:0:18.10,30.355260,-95.486541,10548.100,95.700,E,20.372,4,-25.500,25155,-290.581,-27.01,-47.30,-46.51,0.000,0.000,-28.393,-10.833595,-0.382812,-0.957031,-88.486953,-78.052177,-8.765218,0.100769,0.347692,0.788462,
33091,40,2.918,20:0:18.20,30.355260,-95.486518,10547.701,95.700,E,20.372,4,-25.500,25159,-291.929,-27.00,-47.32,-46.53,0.000,0.000,82.143,-11.063282,-0.114844,-0.497656,0.000000,0.000000,0.000000,0.100769,0.347692,0.788462,
33196,40,2.918,20:0:18.30,30.355249,-95.486503,10547.000,96.000,E,20.372,4,-26.400,25044,-253.045,-26.99,-47.35,-46.53,0.000,0.000,-28.607,-10.948438,-0.306250,-1.110156,-88.695655,-70.886955,-12.243478,0.100769,0.347692,0.788462,
33296,40,2.917,20:0:18.40,30.355239,-95.486480,10546.201,96.200,E,20.321,4,-25.400,25170,-295.644,-27.01,-47.36,-46.53,0.000,0.000,-28.896,-11.216407,-0.574219,-0.574219,-87.234779,-80.834785,-6.956521,0.100769,0.347692,0.788462,
33409,40,2.917,20:0:18.50,30.355230,-95.486457,10545.300,96.400,E,20.372,4,-25.500,25170,-295.644,-27.03,-47.37,-46.51,0.000,0.000,-28.050,-10.871875,-0.382812,-0.650781,-86.400001,-79.165214,-0.695652,0.100769,0.347692,0.788462,
33517,40,2.917,20:0:18.60,30.355230,-95.486442,10544.401,96.400,E,20.372,4,-25.500,25173,-296.653,-27.05,-47.36,-46.48,0.000,0.000,-28.696,-11.369532,-0.306250,-0.689063,-88.973915,-69.982604,-2.504348,0.100769,0.347692,0.788462,
33626,40,2.917,20:0:18.70,30.355220,-95.486419,10543.500,96.400,E,20.372,4,-25.500,25175,-297.330,-27.06,-47.37,-46.49,0.000,0.000,82.143,-11.178126,-0.421094,-0.880469,0.000000,0.000000,0.000000,0.100769,0.347692,0.788462,
33726,40,2.917,20:0:18.80,30.355220,-95.486396,10543.000,96.400,E,20.372,4,-26.800,25154,-290.243,-27.07,-47.36,-46.51,0.000,0.000,-28.371,-11.101563,-0.153125,-0.650781,-88.417388,-74.156524,-5.426087,0.100769,0.347692,0.788462,
33826,40,2.917,20:0:18.90,30.355209,-95.486366,10540.300,96.400,E,20.372,4,-25.500,25183,-300.025,-27.08,-47.37,-46.52,0.000,0.000,-28.686,-11.254688,-0.421094,-0.497656,-88.834785,-60.939128,0.069565,0.100769,0.347692,0.788462,
33935,40,2.918,20:0:19.00,30.355199,-95.486351,10539.701,96.400,E,20.372,4,-25.500,25185,-300.701,-27.09,-47.37,-46.51,0.000,0.000,-27.975,-11.292969,-0.153125,-1.148437,-88.000000,-74.086959,-0.695652,0.100769,0.347692,0.788462,
34045,38,2.918,20:0:19.20,30.355199,-95.486289,10538.300,96.400,E,20.372,4,-25.400,25200,-305.759,-27.09,-47.37,-46.49,0.000,0.000,-28.596,-10.757032,-0.421094,-0.497656,-88.000000,-60.869564,4.104348,0.407692,0.052308,0.788462,
34154,38,2.916,20:0:19.20,30.355199,-95.486289,10538.300,97.300,E,21.092,4,-25.400,25193,-303.396,-27.10,-47.42,-46.46,0.000,0.000,82.143,-11.178126,0.000000,-1.186719,0.000000,0.000000,0.000000,0.407692,0.052308,0.788462,
34269,38,2.915,20:0:19.40,30.355190,-95.486236,10534.701,97.500,E,21.349,4,-26.700,25091,-268.952,-27.12,-47.41,-46.45,0.000,0.000,-28.596,-11.675782,-0.306250,-0.842187,-89.043479,-69.913040,-5.634783,0.407692,0.052308,0.788462,
34369,38,2.915,20:0:19.50,30.355190,-95.486221,10532.600,97.400,E,21.555,4,-25.400,25205,-307.444,-27.15,-47.41,-46.45,0.000,0.000,-28.471,-11.178126,-0.076563,-0.995312,-87.513046,-63.930435,4.800000,0.407692,0.052308,0.788462,
34480,38,2.915,20:0:19.60,30.355190,-95.486198,10532.000,97.400,E,21.658,4,-25.500,25197,-304.744,-27.15,-47.39,-46.44,0.000,0.000,-28.850,-11.446094,-0.038281,-0.765625,-91.060867,-63.513042,-11.060870,0.407692,0.052308,0.788462,
34588,38,2.915,20:0:19.70,30.355180,-95.486167,10531.300,97.400,E,21.761,4,-25.500,25208,-308.454,-27.17,-47.36,-46.44,0.000,0.000,-28.671,-11.407814,-0.306250,-0.918750,-90.156524,-62.260868,-12.104349,0.407692,0.052308,0.788462,
34697,38,2.916,20:0:19.80,30.355180,-95.486152,10531.000,97.300,E,21.864,4,-25.500,25220,-312.496,-27.17,-47.37,-46.43,0.000,0.000,82.143,-11.446094,-0.191406,-0.689063,0.000000,0.000000,0.000000,0.407692,0.052308,0.788462,
34799,38,2.916,20:0:19.90,30.355180,-95.486122,10528.800,97.300,E,21.915,4,-26.800,25162,-292.938,-27.18,-47.38,-46.41,0.000,0.000,-28.304,-10.948438,-0.191406,-0.880469,-92.730438,-50.991302,-25.739130,0.407692,0.052308,0.788462,
34899,38,2.916,20:0:20.00,30.355180,-95.486099,10527.201,97.200,E,21.967,4,-25.400,25216,-311.149,-27.19,-47.35,-46.39,0.000,0.000,-28.479,-11.446094,-0.267969,-0.803906,-91.130432,-53.495651,-16.278261,0.407692,0.052308,0.788462,
35008,41,2.915,20:0:20.10,30.355180,-95.486076,10526.800,97.200,E,21.967,4,-25.500,25224,-313.844,-27.20,-47.35,-46.39,0.000,0.000,-28.696,-11.063282,0.076563,-1.148437,-92.034782,-51.686958,-23.582609,0.407692,0.052308,0.788462,
35121,41,2.915,20:0:20.20,30.355180,-95.486061,10526.600,97.200,E,21.967,4,-25.500,25233,-316.877,-27.21,-47.37,-46.39,0.000,0.000,-28.507,-11.407814,-0.153125,-1.225000,-90.991302,-61.843479,-30.886957,0.407692,0.052308,0.788462,
35227,41,2.915,20:0:20.30,30.355180,-95.486030,10525.000,97.200,E,21.967,4,-25.400,25239,-318.896,-27.21,-47.35,-46.39,0.000,0.000,82.143,-10.871875,-0.267969,-0.957031,0.000000,0.000000,0.000000,0.407692,0.052308,0.788462,
35328,41,2.915,20:0:20.40,30.355180,-95.486007,10524.401,97.200,E,21.967,4,-26.700,25129,-281.799,-27.22,-47.32,-46.33,0.000,0.000,-28.464,-10.795313,-0.153125,-0.689063,-88.973915,-73.947822,-23.304347,0.407692,0.052308,0.788462,
35438,41,2.915,20:0:20.50,30.355180,-95.485992,10523.800,97.200,E,21.967,4,-25.400,25247,-321.586,-27.23,-47.36,-46.37,0.000,0.000,-28.714,-10.680469,-0.344531,-0.842187,-86.747825,-80.000000,-20.382608,0.407692,0.052308,0.788462,
35538,41,2.915,20:0:20.60,30.355180,-95.485969,10523.201,96.400,E,21.967,4,-25.500,25239,-318.896,-27.22,-47.37,-46.33,0.000,0.000,-27.875,-10.603907,-0.153125,-0.612500,-85.913040,-80.347824,-21.217391,0.407692,0.052308,0.788462,
35651,41,2.915,20:0:20.80,30.355180,-95.485923,10521.901,96.200,E,21.967,4,-25.400,25243,-320.244,-27.22,-47.34,-46.32,0.000,0.000,-28.032,-10.833595,0.000000,-1.263281,-85.843475,-77.078262,-21.008695,0.407692,0.052308,0.788462,
35756,41,2.915,20:0:20.80,30.355180,-95.485923,10521.901,96.100,E,21.915,4,-25.400,25249,-322.262,-27.23,-47.34,-46.31,0.000,0.000,82.143,-10.948438,-0.153125,-1.071875,0.000000,0.000000,0.000000,0.407692,0.052308,0.788462,
35868,41,2.915,20:0:21.00,30.355180,-95.485877,10518.800,95.900,E,21.710,4,-26.800,25184,-300.363,-27.23,-47.35,-46.30,0.000,0.000,-28.346,-10.986720,-0.267969,-0.612500,-84.034782,-79.582611,-21.565217,0.407692,0.052308,0.788462,
35969,41,2.915,20:0:21.10,30.355180,-95.485862,10518.100,95.900,E,21.607,4,-25.500,25249,-322.262,-27.24,-47.35,-46.31,0.000,0.000,-28.689,-11.178126,-0.267969,-0.957031,-82.365219,-79.582611,-14.539131,0.407692,0.052308,0.788462,
